S5INFT Index,,,,,,,,,,,,,,,,,,,,,,,S5FINL Index,,,,,,,,,,,,,,,,,,,,,,,S5ENRS Index,,,,,,,,,,,,,,,,,,,,,,,S5HLTH Index,,,,,,,,,,,,,,,,,,,,,,,S5CONS Index,,,,,,,,,,,,,,,,,,,,,,,S5COND Index,,,,,,,,,,,,,,,,,,,,,,,S5INDU Index,,,,,,,,,,,,,,,,,,,,,,,S5UTIL Index,,,,,,,,,,,,,,,,,,,,,,,S5TELS Index,,,,,,,,,,,,,,,,,,,,,,,S5MATR Index,,,,,,,,,,,,,,,,,,,,,,,GDP CURY Index,,,,,CPI XYOY Index,,,,,,,DXY Curncy,,,USGG5YR Index,,,BCOM Index,,,VIX Index,
Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,RSI_30D,PCT_MEMB_PX_GT_50D_MOV_AVG,PCT_MEMB_PX_GT_250D_MOV_AVG,PCT_MEM_MACD_BUY_SIGNAL_LST_10D,PCT_MEM_MACD_SL_SIGNAL_LST_10D,VOLATILITY_260D,VOLATILITY_30D,PX_VOLUME,INDX_ADJ_PE,INDX_PX_BOOK,INDX_PX_SALES,GROSS_AGGTE_DVD_YLD,PX_TO_CASH_FLOW,PX_TO_EBITDA,OPER_MARGIN,PROF_MARGIN,GROSS_MARGIN,CUR_RATIO,CASH_FLOW_PER_SH,TOT_DEBT_TO_TOT_EQY,,Date,PX_LAST,PX_LAST_ACTUAL,PX_LAST_ALL_SESSIONS,,Date,PX_LAST,PX_LAST_ACTUAL,PX_LAST_ALL_SESSIONS,,,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST,,Date,PX_LAST
9/23/2011,387.05,48.74,26.67,14.86,1.33,6.67,21.11,32.91,1196794624,13.5719,3.0732,2.1758,1.1,9.6392,8.5576,20.52,16.28,45.82,1.91,40.15,26.41,,9/23/2011,157.48,37.84,3.7,7.41,0,1.23,28.26,42.92,952955344,12.3244,0.8094,1.1038,1.89,4.2914,#N/A N/A,14.58,10.1,#N/A N/A,#N/A N/A,36.7,248.62,,9/23/2011,440.57,42.38,0,9.76,0,4.76,26.18,40.05,395355988,10.6398,1.6605,0.9586,2.19,5.7646,4.8379,12.79,9.09,18.34,1.32,76.43,29.71,,9/23/2011,365.03,46.97,23.08,30.77,1.92,9.62,17.18,26.35,370418376,12.5357,2.2405,1.1249,2.34,9.2593,7.6195,11.13,7.72,34.48,1.61,39.42,44.11,,9/23/2011,305.21,49.78,24.39,51.22,4.88,17.07,12.93,18.83,318307948,15.0217,3.1323,0.9414,3.38,11.959,7.8988,9.58,7.03,30.33,1.12,25.52,76.19,,9/23/2011,282.378,48.25,25.64,35.06,2.56,10.26,21.26,33.7,612652248,14.8521,2.6724,0.9984,1.72,8.8438,6.5581,11.05,6.45,33.14,1.23,31.93,91.12,,9/23/2011,253.38,41.89,11.67,8.33,0,3.33,23.22,37.44,393816144,13.0724,2.1631,1.0274,2.64,8.2718,6.4823,11.8,7.92,27.9,1.28,30.63,137.48,,9/23/2011,169.81,54.56,66.67,81.82,0,42.42,14.69,21.15,165120132,13.2592,1.4841,1.1901,4.19,5.5416,4.3544,16.96,8,52.8,1.05,30.64,122.29,,9/23/2011,119.86,46.82,37.5,25,12.5,25,16.73,22.31,130541556,16.5269,1.5863,1.0583,5.62,3.9617,3.4067,14.98,8.66,57.52,0.81,30.25,72.7,,9/23/2011,190.66,41.47,6.67,10,3.33,6.67,25.4,38.14,193235640,11.6865,2.0567,0.9793,2.65,8.1887,5.1642,13.85,8.15,25.81,1.83,23.28,63.69,,,,,,,,,,,,,,9/23/2011,78.501,,9/23/2011,0.8701,,9/23/2011,143.0863,,9/23/2011,41.25
9/30/2011,378.19,47.27,16.22,12.33,4.05,13.51,21.36,28.41,1072655792,12.9161,2.9538,2.0791,1.12,9.0563,8.2456,20.31,15.92,45.87,1.91,41.76,26.81,,9/30/2011,159.05,38.41,4.94,4.94,30.86,3.7,28.97,43.58,934757152,12.7997,0.8017,1.163,1.89,3.6558,#N/A N/A,15.9,11.45,#N/A N/A,#N/A N/A,43.51,233.24,,9/30/2011,442.79,42.67,0,9.76,2.38,0,26.75,38.39,380547936,9.6244,1.6387,0.9215,2.18,5.4105,4.6195,13.26,9.25,18.88,1.31,81.84,29.99,,9/30/2011,367.73,47.69,25,30.77,11.54,19.23,17.41,25.36,351990664,12.4521,2.2552,1.1069,2.33,8.5982,7.5818,10.97,7.55,34.27,1.57,42.77,45.04,,9/30/2011,306.71,50.37,39.02,53.66,17.07,17.07,13.24,19.53,294825804,14.8143,3.2344,0.9348,3.37,11.757,7.8907,9.47,6.92,30.37,1.12,26.09,80.03,,9/30/2011,275.5344,46.71,19.23,29.87,12.82,23.08,21.56,31.83,582292104,14.0734,2.6297,0.9571,1.76,8.6446,6.3076,11.04,6.58,33.19,1.22,31.87,92.8,,9/30/2011,252.62,41.75,11.67,8.33,16.67,8.33,23.74,35.91,368307336,12.6631,2.1812,1.0026,2.65,8.117,6.3136,11.9,8.12,27.82,1.19,31.12,135.07,,9/30/2011,170.77,55.14,84.85,81.82,3.03,51.52,14.78,19.06,162506628,13.7105,1.4705,1.1978,4.17,5.5735,4.3239,17.5,8.67,52.69,1.06,30.64,121.47,,9/30/2011,122.01,48.61,25,25,0,12.5,16.83,19.98,123384970,16.2237,1.6228,1.0681,5.52,3.9741,3.3938,15.58,5.98,57.71,0.87,30.7,76.28,,9/30/2011,184.55,40.2,6.45,3.23,3.23,3.23,26.33,39.23,207866884,10.7889,2.0441,0.9504,2.67,7.1883,4.9434,14.17,8.67,25.94,1.79,25.67,62.54,,,,,,,,,,,,,,9/30/2011,78.553,,9/30/2011,0.9518,,9/30/2011,140.2016,,9/30/2011,42.96
10/7/2011,390.91,49.53,55.41,21.92,28.38,4.05,21.68,27.65,1189802112,13.2827,3.0571,2.1394,1.11,9.2419,8.4812,20.3,15.92,45.88,1.91,42.3,27.59,,10/7/2011,159.08,38.42,13.58,4.94,44.44,3.7,29.82,47.7,1070565984,12.8022,0.8018,1.1633,1.95,3.6565,#N/A N/A,15.9,11.45,#N/A N/A,#N/A N/A,43.51,233.24,,10/7/2011,458.1,44.65,7.14,12.2,59.52,0,27.29,39.2,417545832,9.9468,1.6954,0.9524,2.11,5.5918,4.7743,13.26,9.25,18.88,1.31,81.92,29.99,,10/7/2011,368.81,47.98,32.69,28.85,25,7.69,17.73,25.34,418171176,12.4205,2.2541,1.1071,2.33,8.7683,7.573,10.99,7.77,34.41,1.58,42.06,45.49,,10/7/2011,309.86,51.58,59.52,61.9,21.43,11.9,13.28,18.57,317508776,14.9793,3.2791,0.9465,3.07,11.9965,7.9917,9.45,6.82,30.37,1.14,25.83,80.6,,10/7/2011,286.7378,49.44,54.55,38.16,36.36,9.09,21.97,32,618136448,14.5323,2.7556,0.9884,1.7,8.9621,6.511,11.06,6.54,33.15,1.21,31.99,94.27,,10/7/2011,261.17,43.91,35,8.33,63.33,1.67,24.04,36.17,390611696,13.0396,2.2549,1.0354,2.57,8.4038,6.512,11.91,8.12,27.83,1.18,31.08,135.29,,10/7/2011,169.47,54.17,81.82,75.76,6.06,30.3,14.94,18.95,180174956,13.6065,1.4594,1.1887,4.21,5.5312,4.2911,17.5,8.67,52.69,1.06,30.64,121.47,,10/7/2011,120.36,47.35,37.5,37.5,0,12.5,16.89,18.06,179458018,15.9656,1.597,1.0511,5.63,3.9109,3.3399,15.58,5.98,57.71,0.87,30.77,76.28,,10/7/2011,196,43.55,29.03,19.35,45.16,0,27.03,42.29,227051384,11.3905,2.1729,1.0053,2.52,7.6584,5.2303,14.18,8.66,25.92,1.78,25.59,62.6,,,,,,,,,,,,,,10/7/2011,78.726,,10/7/2011,1.0809,,10/7/2011,141.8116,,10/7/2011,36.2
10/14/2011,421.88,54.44,83.78,34.25,24.32,1.35,21.91,27.42,770758400,14.3348,3.2993,2.3088,1.03,9.974,9.153,20.3,15.92,45.88,1.91,42.3,27.59,,10/14/2011,169.9,42.32,65.43,17.28,46.91,0,30.38,47.77,800743536,13.6727,0.8563,1.2424,1.83,3.9052,#N/A N/A,15.9,11.45,#N/A N/A,#N/A N/A,43.51,233.24,,10/14/2011,498.17,49.38,64.29,26.83,66.67,0,27.71,41.22,292049656,10.8117,1.8437,1.0352,1.95,6.078,5.1894,13.26,9.25,18.88,1.31,81.96,29.99,,10/14/2011,380.46,51.05,62.75,41.18,49.02,0,17.8,24.3,259087612,12.813,2.3253,1.1421,2.26,9.0453,7.8122,10.99,7.77,34.41,1.58,42.06,45.49,,10/14/2011,318.45,54.72,90.48,71.43,26.19,2.38,13.36,18.14,219340264,15.3946,3.37,0.9727,2.98,12.3291,8.2133,9.45,6.82,30.37,1.14,25.83,80.6,,10/14/2011,305.5225,53.55,89.61,55.26,18.18,0,22.23,31.45,424053360,15.4844,2.9361,1.0531,1.6,9.5492,6.9376,11.06,6.54,33.15,1.21,31.99,94.27,,10/14/2011,277.55,47.74,91.67,16.67,23.33,1.67,24.24,35.49,250901388,13.8576,2.396,1.1003,2.42,8.9295,6.9205,11.91,8.12,27.83,1.18,31.08,135.29,,10/14/2011,172.32,55.94,96.97,87.88,9.09,12.12,15.07,18.9,113573558,13.8352,1.4839,1.2087,4.14,5.6242,4.3632,17.5,8.67,52.69,1.06,30.64,121.47,,10/14/2011,124.32,50.54,50,37.5,50,0,16.92,17.99,130554548,16.5094,1.6514,1.0869,5.45,4.0441,3.4536,15.58,5.98,57.71,0.87,30.74,76.28,,10/14/2011,210.67,47.45,70.97,29.03,48.39,0,27.26,43.32,158191664,12.2426,2.3353,1.0805,2.36,8.2312,5.6215,14.18,8.66,25.92,1.78,25.59,62.6,,,,,,,,,,,,,,10/14/2011,76.623,,10/14/2011,1.1105,,10/14/2011,148.209,,10/14/2011,28.24
10/21/2011,412.79,52.88,84,32.43,9.33,5.33,22.13,27.15,974082400,14.0006,3.2134,2.2423,1.06,9.747,8.9336,20.19,15.82,45.67,1.91,42.35,27.68,,10/21/2011,176.57,44.56,83.95,24.69,7.41,1.23,31.12,48.08,990622512,14.2095,0.89,1.2912,1.77,4.0585,#N/A N/A,15.9,11.45,#N/A N/A,#N/A N/A,43.51,233.24,,10/21/2011,512.36,50.91,76.19,34.15,4.76,0,27.96,39.88,367435736,11.1193,1.8962,1.0647,1.9,6.2509,5.3371,13.26,9.25,18.88,1.31,81.97,29.99,,10/21/2011,383.09,51.72,76.47,41.18,23.53,3.92,17.99,22.45,334093960,12.9236,2.3444,1.1475,2.26,9.105,7.8702,10.96,7.75,34.29,1.58,42.08,45.58,,10/21/2011,323.3,56.37,90.48,73.81,7.14,7.14,13.47,17.04,247122576,15.6291,3.4213,0.9875,2.95,12.5169,8.3383,9.45,6.82,30.37,1.14,25.83,80.6,,10/21/2011,310.5193,54.57,93.51,61.84,1.3,2.6,22.58,31.17,486245928,15.7376,2.9841,1.0703,1.57,9.7054,7.051,11.06,6.54,33.15,1.21,31.99,94.27,,10/21/2011,281.62,48.65,91.67,21.67,3.33,1.67,24.62,35.41,309295980,14.0607,2.4312,1.1164,2.38,9.0608,7.022,11.91,8.12,27.83,1.18,31.08,135.29,,10/21/2011,177.12,58.71,96.97,90.91,6.06,0,15.17,17.94,125943500,14.2203,1.5252,1.2423,4.02,5.7807,4.4847,17.5,8.67,52.69,1.06,30.64,121.47,,10/21/2011,124.6,50.76,62.5,37.5,50,0,16.94,17.31,114422916,16.5398,1.6544,1.0889,5.44,4.0515,3.46,15.58,5.98,57.71,0.87,30.75,76.28,,10/21/2011,210.01,47.3,64.52,35.48,12.9,3.23,27.71,44.6,174703416,12.2044,2.328,1.0771,2.37,8.2055,5.604,14.18,8.66,25.92,1.78,25.59,62.6,,,,,,,,,,,,,,10/21/2011,76.395,,10/21/2011,1.0668,,10/21/2011,144.9473,,10/21/2011,31.32
10/28/2011,429.52,55.31,94.67,55.41,2.67,8,22.32,28.66,958609520,14.563,3.3411,2.3306,1.02,10.0335,9.2743,20.17,15.81,45.68,1.92,42.81,27.73,,10/28/2011,188.86,48.38,100,38.27,1.23,0,31.76,51.35,944248656,15.1983,0.9519,1.381,1.66,4.3409,#N/A N/A,15.9,11.45,#N/A N/A,#N/A N/A,43.51,233.24,,10/28/2011,541.85,53.92,97.62,63.41,2.38,0,28.24,41.6,344832576,11.7655,2.0053,1.1265,1.79,6.6142,5.6472,13.26,9.25,18.88,1.31,81.92,29.99,,10/28/2011,395.98,54.83,86.27,52.94,5.88,9.8,18.21,24.24,349733624,13.3552,2.4215,1.1859,2.18,9.3921,8.118,10.99,7.77,34.3,1.58,42.16,45.59,,10/28/2011,324.03,56.61,88.1,78.57,0,23.81,13.56,17.13,259267692,15.6635,3.4324,0.9895,2.95,12.5637,8.36,9.45,6.82,30.36,1.14,25.79,80.77,,10/28/2011,312.8149,55.04,89.61,68.42,1.3,3.9,22.81,32.46,557103864,15.8482,3.005,1.0769,1.56,9.8041,7.1101,11.04,6.53,33.15,1.21,31.91,94.2,,10/28/2011,295.1,51.52,98.33,41.67,0,5,25.05,37.3,334592160,14.7256,2.5471,1.1696,2.28,9.4981,7.3547,11.92,8.12,27.83,1.18,31.07,135.37,,10/28/2011,177.93,59.16,96.97,90.91,0,3.03,15.34,18.95,132157508,14.2854,1.5322,1.248,4.01,5.8072,4.5052,17.5,8.67,52.69,1.06,30.64,121.47,,10/28/2011,126.31,52.09,62.5,50,0,0,17.15,19.07,128426570,16.782,1.6786,1.1048,5.36,4.1109,3.5106,15.58,5.98,57.71,0.87,30.73,76.28,,10/28/2011,226.53,51.34,96.77,51.61,0,0,28.3,47.81,198163340,13.1643,2.5111,1.1618,2.2,8.8509,6.0448,14.18,8.66,25.92,1.78,25.59,62.6,,,,,,,,,,,,,,10/28/2011,75.067,,10/28/2011,1.1305,,10/28/2011,150.8745,,10/28/2011,24.53
11/4/2011,421.91,54,90.67,48.65,1.33,36,22.74,29.26,927173776,14.296,3.277,2.2808,1.05,9.8288,9.2029,19.81,15.51,45.49,1.89,42.93,28.57,,11/4/2011,178.65,45.68,92.59,27.16,1.23,29.63,32.56,51.24,884862544,14.3766,0.9004,1.3063,1.78,4.1062,#N/A N/A,15.9,11.45,#N/A N/A,#N/A N/A,43.51,233.24,,11/4/2011,528.15,52.38,95.24,53.66,2.38,14.29,29.01,39.43,365300264,11.4616,1.9546,1.0974,1.84,6.4433,5.5013,13.26,9.25,18.88,1.31,81.97,29.99,,11/4/2011,384.41,51.73,66.67,45.1,1.96,15.69,18.48,23.42,337239888,12.9546,2.3504,1.151,2.25,9.1042,7.8757,10.99,7.78,34.3,1.58,42.22,45.6,,11/4/2011,319.18,54.5,69.05,66.67,0,33.33,13.81,16.3,261299608,15.4052,3.382,0.9694,2.99,12.2959,8.2147,9.42,6.79,30.31,1.14,25.96,81.3,,11/4/2011,307.4976,53.71,84.42,63.16,2.6,36.36,23.02,29.75,526755072,15.4866,2.9597,1.0518,1.59,9.6019,6.9618,11.02,6.51,33.14,1.21,32.02,95.17,,11/4/2011,288.93,50.19,86.44,37.29,0,18.33,25.53,35.31,322615376,14.3389,2.5011,1.1406,2.32,9.2304,7.1605,11.95,8.11,27.85,1.18,31.3,135.91,,11/4/2011,177.23,58.59,93.94,90.91,0,33.33,15.59,18.68,142128844,14.2292,1.5262,1.2431,4.03,5.7844,4.4875,17.5,8.67,52.69,1.06,30.64,121.47,,11/4/2011,124.75,50.8,50,37.5,12.5,25,17.43,19.03,112139154,16.5291,1.6534,1.0882,5.43,4.0489,3.4577,15.58,5.98,57.71,0.87,30.81,76.28,,11/4/2011,220.34,49.86,87.1,38.71,0,16.13,28.83,44.5,180265374,12.8047,2.4425,1.1301,2.26,8.6091,5.8796,14.18,8.66,25.92,1.78,25.59,62.6,,,,,,,,,,,,,,11/4/2011,76.962,,11/4/2011,0.8747,,11/4/2011,149.4832,,11/4/2011,30.16
11/11/2011,423.07,54.17,88,47.3,1.33,52,23.15,29.02,826739856,14.3347,3.2864,2.2873,1.06,9.8557,9.2274,19.82,15.51,45.49,1.89,42.93,28.56,,11/11/2011,177.77,45.45,87.65,28.4,0,64.2,33.16,49.68,706468616,14.3106,0.8962,1.3003,1.79,4.0872,#N/A N/A,15.91,11.45,#N/A N/A,#N/A N/A,43.5,233.21,,11/11/2011,534.89,53.06,95.24,53.66,0,35.71,29.47,37.66,288523576,11.6117,1.9796,1.1118,1.83,6.5277,5.5734,13.26,9.25,18.88,1.31,81.94,29.99,,11/11/2011,393.38,53.82,78.43,49.02,1.96,27.45,18.85,22.23,283630888,13.2568,2.4054,1.1784,2.21,9.3179,8.0627,11,7.78,34.3,1.58,42.22,45.55,,11/11/2011,323.52,56.02,76.19,73.81,0,30.95,14.11,16.16,210045894,15.614,3.4293,0.9799,2.96,12.4608,8.3228,9.39,6.77,30.26,1.14,25.96,81.48,,11/11/2011,311.3654,54.54,88.31,64.47,1.3,54.55,23.46,28.88,449280808,15.6805,2.997,1.0647,1.58,9.724,7.0486,11.02,6.51,33.12,1.21,32.02,95.2,,11/11/2011,290.99,50.63,84.75,37.29,0,46.67,25.96,33.34,262513332,14.4542,2.5222,1.1502,2.31,9.2999,7.2164,11.95,8.12,27.87,1.18,31.29,136.15,,11/11/2011,178.81,59.5,93.94,93.94,0,42.42,15.77,17.81,124561720,14.3566,1.5398,1.2542,4,5.8361,4.5276,17.5,8.67,52.69,1.06,30.64,121.47,,11/11/2011,126.12,51.89,50,37.5,12.5,25,17.58,18.68,87026223,16.7182,1.6723,1.1006,5.37,4.0953,3.4973,15.58,5.98,57.71,0.87,30.8,76.28,,11/11/2011,220.91,49.99,80.65,35.48,0,22.58,29.35,41.84,145088804,12.8381,2.4489,1.133,2.26,8.6316,5.895,14.18,8.66,25.92,1.78,25.59,62.6,,,,,,,,,,,,,,11/11/2011,76.945,,11/11/2011,0.9064,,11/11/2011,148.9295,,11/11/2011,30.04
11/18/2011,407.47,51.5,56,32.43,1.33,40,23.31,27.67,867922672,13.8075,3.1656,2.2036,1.12,9.4929,8.8886,19.82,15.52,45.49,1.89,42.92,28.56,,11/18/2011,167.87,42.97,51.85,20.99,0,50.62,33.03,45.51,738245624,13.5132,0.8463,1.2278,1.91,3.8592,#N/A N/A,15.91,11.45,#N/A N/A,#N/A N/A,43.5,233.24,,11/18/2011,506.09,49.9,66.67,31.71,0,73.81,29.45,35.27,311829980,10.9949,1.873,1.0528,1.95,6.181,5.2773,13.26,9.25,18.88,1.31,81.88,29.99,,11/18/2011,379.39,50.31,33.33,39.22,0,45.1,18.96,21.73,292751712,12.7845,2.3203,1.1341,2.32,8.9846,7.771,10.98,7.76,34.26,1.57,42.23,45.52,,11/18/2011,319.76,54.39,50,64.29,2.38,38.1,14.11,15.85,227492496,15.4324,3.3894,0.9685,2.99,12.3159,8.2261,9.39,6.77,30.26,1.14,25.96,81.48,,11/18/2011,298.8513,51.47,64.94,51.32,1.3,50.65,23.54,26.46,459509016,15.0503,2.8766,1.0219,1.65,9.3332,6.7653,11.02,6.51,33.12,1.21,32.02,95.2,,11/18/2011,282.29,48.75,71.19,20.34,0,56.67,25.98,31.53,258470804,14.0222,2.4469,1.1159,2.4,9.0188,7.0016,11.95,8.12,27.87,1.18,31.3,136.19,,11/18/2011,174.8,56.26,84.85,90.91,0,69.7,15.83,17.43,125950260,14.0345,1.5053,1.2261,4.09,5.7052,4.4261,17.5,8.67,52.69,1.06,30.64,121.47,,11/18/2011,122.45,48.88,25,37.5,0,25,17.64,18.66,94621046,16.2252,1.623,1.0682,5.53,3.9745,3.3942,15.58,5.98,57.71,0.87,30.81,76.28,,11/18/2011,208.63,47.11,58.06,32.26,0,64.52,29.38,38.97,147219334,12.1359,2.3117,1.0687,2.42,8.1722,5.5732,14.14,8.64,25.89,1.78,25.53,62.67,,,,,,,,,,,,,,11/18/2011,78.064,,11/18/2011,0.9222,,11/18/2011,144.898,,11/18/2011,32
11/25/2011,386.87,48.24,12,17.57,0,13.33,23.34,27.92,584561544,13.1093,3.0055,2.0922,1.18,9.0129,8.4391,19.82,15.52,45.49,1.89,42.92,28.56,,11/25/2011,158.13,40.71,7.5,6.25,0,3.75,33.17,45.48,517953184,12.7409,0.7971,1.1567,2.03,3.6349,#N/A N/A,15.9,11.44,#N/A N/A,#N/A N/A,43.5,233.39,,11/25/2011,474.51,46.74,28.57,17.07,0,21.43,29.55,35.32,200980750,10.3045,1.7561,0.9866,2.08,5.7929,4.946,13.26,9.25,18.88,1.31,81.91,29.99,,11/25/2011,365.52,47.15,15.69,19.61,0,19.61,19.05,22.76,222935952,12.3169,2.2354,1.0926,2.41,8.656,7.4867,10.98,7.76,34.26,1.57,42.23,45.52,,11/25/2011,312.09,51.25,35.71,52.38,7.14,23.81,14.2,16.54,159234428,15.0556,3.3092,0.9436,3.07,12.0272,8.0271,9.38,6.75,30.22,1.14,25.95,81.52,,11/25/2011,286.7172,48.72,27.27,35.53,0,22.08,23.63,26.74,308153624,14.4238,2.7587,0.9795,1.71,8.9466,6.484,11.02,6.51,33.13,1.21,32.05,95.24,,11/25/2011,266.96,45.66,40,10,0,29.51,26.12,32.38,187742084,13.2654,2.3145,1.058,2.53,8.5628,6.6354,11.97,8.15,27.9,1.18,31.18,135.5,,11/25/2011,168.7,51.81,15.15,75.76,0,24.24,15.94,18.38,79790762,13.5449,1.4528,1.1833,4.25,5.5062,4.2716,17.5,8.67,52.69,1.06,30.64,121.47,,11/25/2011,117.82,45.45,25,12.5,0,25,17.69,19.2,70709407,15.5893,1.5593,1.0263,5.75,3.8187,3.2611,15.58,5.98,57.71,0.87,30.85,76.28,,11/25/2011,197.2,44.64,19.35,12.9,0,25.81,29.38,39.26,104991023,11.4709,2.1851,1.0101,2.55,7.7244,5.2678,14.14,8.64,25.89,1.78,25.53,62.67,,,,,,,,,,,,,,11/25/2011,79.686,,11/25/2011,0.9311,,11/25/2011,141.7362,,11/25/2011,34.47
